楼层,时间,点赞数,uid,用户名,性别,评论内容
0,2023-04-06 17:32:14,4,471101007,莫弈我困了,保密,"葡式蛋挞爱好者怒吼，快寄给我[doge]",
0,2023-04-06 17:32:32,2,499357124,天秤座Daisy,女,"我吃过最大的蛋挞比大姨的脸还要大[滑稽][滑稽]",
0,2023-04-06 17:31:45,2,358212263,音乃木坂学院的绘海,女,"[吃瓜]三连了大姨能把蛋挞做好寄来然后炫我嘴里吗",
0,2023-04-06 17:32:32,2,499357124,天秤座Daisy,女,"我吃过最大的蛋挞比大姨的脸还要大[滑稽][滑稽]",
0,2023-04-06 17:31:45,2,358212263,音乃木坂学院的绘海,女,"[吃瓜]三连了大姨能把蛋挞做好寄来然后炫我嘴里吗",
0,2023-04-06 17:33:26,2,73730453,Soojix,女,"绵羊火 注言行 眼睛盯 知你真 望直率 严要求 起表率 走更远[doge]",
0,2023-04-11 08:39:54,0,492276267,我ai麦芽糖,保密,"我看了绵羊大姨这么久，才发现没有关注……[辣眼睛]",
0,2023-04-11 19:07:52,0,4596534,我今天就要生吃猫猫,男,"只有我吃蛋挞被内馅烫到过吗？",
0,2023-04-11 02:48:51,0,13782042,物理学家拉灯弗里曼,男,"妈妈我也想吃这个蛋挞能不能给我快递一份[doge]",
0,2023-04-06 21:55:41,2,21205871,orgo1,保密,"其实起酥是有专用的食用油脂的...工业上一般都是用专业的起酥油的，性能比一般黄油会好很多的",
0,2023-04-06 17:31:13,2,3461570556332406,听我说小狗院长,保密,"这么早来，但没想出骚话[doge]",
0,2023-04-11 23:14:36,0,480614794,行走的小飞猪,保密,"蛋挞要是糖少点就好了，每次吃一个就被腻到狂喝水[喜极而泣]",
0,2023-04-11 22:23:45,0,23587165,独耳黑狼鸟,男,"她的烤箱7w，不谢[doge]",
0,2023-04-06 17:30:38,4,98583240,是山妖不是山夭,保密,"刚刚诶，赶上了！",
0,2023-04-06 17:34:13,2,85286107,忘放孜然e,保密,"这个XXXXXL的蛋挞像极了大姨XXXXXL的脂肪[doge]",
0,2023-04-06 17:33:04,2,362933403,小fu狸的左耳,保密,"省流：吃脸上了，脸蛋挞",
0,2023-04-06 20:14:19,2,38789744,我独自生气中,女,"啊啊啊啊啊啊啊啊啊啊啊啊啊蛋挞爱好者彻底疯狂",
0,2023-04-06 18:17:42,2,636666041,渽了渽了,保密,"哇感觉过生日的可以代替蛋糕吃这个[星星眼][星星眼][星星眼]",
0,2023-04-06 17:32:33,2,483464426,浪屿持久秩,保密,"烦死了，这实习还不结束[捂脸]",
0,2023-04-06 17:31:57,2,244391773,买蜂蜜找蜂农小姜,男,"河神：孩子，这是谁掉的一个小蛋挞[tv_馋]",
0,2023-04-11 19:58:15,0,323013016,李小哼233,男,"这爆炸💥，我还是看一看就好",
0,2023-04-06 23:10:39,0,73323884,公過只鴨,保密,"三连走起[星星眼][星星眼]",
0,2023-04-06 23:24:15,0,598955178,十二是家鸿诶,保密,"cp感",
0,2023-04-06 17:35:40,2,102352690,-时鸢,女,"我吃过比这更大的饼[doge]",
0,2023-04-06 17:30:25,3,508689782,nununu_nana,保密,"我来啦！",
0,2023-04-06 20:41:58,0,7828,浩明哥,男,"互放技能",
0,2023-04-10 20:20:47,1,416365259,冥王星online,保密,"不熟",
0,2023-04-09 20:35:23,1,44822425,节能大队大队长,男,"都~咩有@栀枝芝芝",
0,2023-04-09 18:44:32,1,14862221,马尔科2,女,"太大真的能好吃吗",
0,2023-04-06 22:52:40,1,336735216,gofishgo365,保密,"这心儿。。。熟了吗。。。？",
0,2023-04-07 22:13:46,1,506445610,撞死啊地球,男,"绵羊会做牛肉板面么",
0,2023-04-06 19:57:55,0,1963122,贝多芬交易曲,男,"很搭[笑哭]",
0,2023-04-07 22:36:29,1,1082449786,清风Awei,男,"真的香[脱单doge]",
0,2023-04-06 23:42:39,2,147854540,萍琪派永不迷航,男,"[UPOWER_33605910_哇]",
0,2023-04-07 00:59:53,1,43012192,一匹母猪,女,"大姨咋了",
0,2023-04-08 02:23:25,1,301380729,心中有黎,保密,"视觉系[抠鼻]",
0,2023-04-06 21:44:37,1,495489584,冰心无忧,保密,"哎呀呀呀，我来喽[星星眼]",
0,2023-04-06 21:06:00,1,255526934,洗厺黕塵自淸澂,保密,"鼎塔？[打call]",
0,2023-04-08 20:39:43,1,322015548,易安不在,女,"@心有粉红豹",
,2023-04-08 20:53:12,0,442545701,心有粉红豹,男,"先买个微波炉",
0,2023-04-08 19:05:08,1,1493403968,雾漫与花海,女,"@喜总的狗0525 绵羊姐姐～",
,2023-04-08 19:15:41,0,3493105380624525,喜总的狗0525,女,"怎么那么爱看美食，女神",
,2023-04-08 19:25:01,0,1493403968,雾漫与花海,女,"回复 @喜总的狗0525 :你看看这个姐姐的粉丝数",
,2023-04-09 13:01:17,0,3493105380624525,喜总的狗0525,女,"回复 @雾漫与花海 :我不认识",
,2023-04-09 19:35:28,1,1493403968,雾漫与花海,女,"回复 @喜总的狗0525 :快给我关注",
,2023-04-10 21:22:08,0,3493105380624525,喜总的狗0525,女,"回复 @雾漫与花海 :这个姐姐，我得关注她的话，得培养一些感情",
0,2023-04-06 22:54:48,1,18753797,wlj2002126,保密,"@西兰花种植园主 有请蛋挞爱好者",
,2023-04-06 23:59:02,0,1203284521,西兰花种植园主,保密,"做给我吃😋",
0,2023-04-06 20:09:46,1,1787619676,你再吃,保密,"@Karajan哟 [喜欢][喜欢][喜欢]",
0,2023-04-06 18:02:57,3,157595598,圣殿大祭司,保密,"吃过，呐，这就是我家的空气蛋挞，聪明的人才能吃到[保卫萝卜_哇]
评论区见者有份哈，呐，不要抢都有份，给你一块🍰",
,2023-04-06 18:52:55,0,1278652636,傻小蛙w,保密,"能不能问一下绵羊球是怎么弄的？谢谢!",
,2023-04-06 19:15:43,0,157595598,圣殿大祭司,保密,"回复 @傻小蛙w :充电就可以哦",
0,2023-04-12 13:02:17,0,19013422,山魈魍魉,男,"酥皮巴斯克[支持]",
0,2023-04-07 22:37:48,1,446365820,尘间兜不住星星,女,"@神奇海挪 _(:з」∠)_",
0,2023-04-06 23:16:27,1,490506600,少雄前程似锦,男,"大姨这次前半段的发型真的好看耶～[脱单doge]",
0,2023-04-06 17:36:16,1,1870663357,_橘_木_,保密,"好早，快夸夸我[保卫萝卜_笔芯]",
0,2023-04-09 20:56:05,1,353261039,mabenhao,保密,"纠正一下，那念蛋挞（tà）",
0,2023-04-09 17:37:51,1,21171479,intouchableweng,保密,"卡仕达粉是什么 有平替吗",
,2023-04-09 18:03:01,0,129536445,虫皿,保密,"平替玉米淀粉",
0,2023-04-10 23:15:55,1,177011035,Mykrobin,男,"哇，大姨离我很近哎，我经常在这个滨江段跑步的",
0,2023-04-06 23:37:33,1,439518165,小鞠怀里的肥哈,保密,"@Jagger-zhang",
,2023-04-07 08:47:04,0,475154201,Jagger-zhang,男,"@[脱单doge]",
0,2023-04-08 15:02:46,1,6283641,咩咩咩头诶,女,"蛋……蛋盆……[跪了]",
0,2023-04-06 23:06:14,1,1599596242,悠悠游游呀哇,保密,"有没有觉得up主长得好像景甜",
0,2023-04-08 21:54:33,1,3493082525862156,nnnmail,保密,"千万粉的up主多吗？",
0,2023-04-06 22:12:51,1,504468710,WANGZIXU,男,"考试有作文写了",
0,2023-04-06 22:04:20,2,484735711,QG随风雨,男,"这就是大数据么，刚看完砗磲，就给我推了这蛋挞",
,2023-04-06 22:13:12,0,178483252,哇卡酷翼,男,"哈哈哈是真的像",
0,2023-04-11 10:51:03,0,3493277103819718,小黄2580,女,"和我预想的差不多、",
0,2023-04-09 11:39:49,1,1993680755,Luv_tiara,女,"@-TheDawn--",
0,2023-04-06 23:41:09,1,397264297,一望无垠白你你,保密,"鸵鸟蛋挞",
0,2023-04-09 00:21:32,1,1176148855,ou长脖鹿,保密,"Duang",
0,2023-04-07 21:21:19,1,3493131318200731,问问晚安安,保密,"1000万？我穿越了吗？",
0,2023-04-07 02:32:32,1,1469339,Eric`X,保密,"这是巴斯克吧",
,2023-04-07 02:41:23,0,32117070,恋恋DokiDoki,保密,"看起来和巴斯克一模一样，但是我去盲石那看了一下配方还是是不一样",
0,2023-04-06 21:09:42,1,4325713,雨墓凉生,保密,"砗磲大蛋挞",
0,2023-04-07 22:20:57,1,1344051067,yop_q,保密,"下期预告：……！",
0,2023-04-07 22:14:12,1,204969779,白之魔神,保密,"b站千万粉丝，这也太牛逼了",
0,2023-04-11 00:34:05,1,323435323,EI-_-EI,女,"警告⚠：晚上不能刷系列[保卫萝卜_哭哭][tv_馋]",
0,2023-04-08 22:33:38,1,11892643,LeaderTing,女,"好久没刷到，千万粉丝？？？",
0,2023-04-07 02:47:19,1,155726842,Bishop0826,男,"怎么好像在哪里看过一次了。[思考]",
0,2023-04-06 17:34:12,1,398044544,糍粑观察日记,女,"第一次这么早",
0,2023-04-08 11:18:21,1,281932508,saltywa,女,"蛋挞（第四声）（确信[脱单doge]",
0,2023-04-06 21:03:48,1,1223242061,diao丝猴,女,"我感觉大姨这期视频是这两个月最好的视频了[打call]",
0,2023-04-07 10:50:31,1,474571190,聪明莫甘娜,女,"双击头像有动画[暹罗猫小豆泥_单纯]",
0,2023-04-07 23:14:03,1,367528615,此用户名过水无法显示,保密,"我赌绵羊吃完吃不下正餐[滑稽]",
0,2023-04-06 23:08:15,1,397161876,不学习只能吃土,保密,"六步？好麻烦哦，我有一个一步就能做好的方法[脱单doge][脱单doge][脱单doge]
第一步：妈——————！",
0,2023-04-06 20:33:16,1,372203088,总也起不好名字,男,"嘿嘿嘿  我知道你们想什么，但我不说！",
0,2023-04-08 15:14:18,1,2090777481,abcdofghe,保密,"视角姬要在你生日送9.9块的梳子[脱单doge]",
0,2023-04-07 06:49:37,1,399354734,我d老公,保密,"大家好，我是个变态。
我想吃大姨妈。",
0,2023-04-06 22:43:20,0,16861799,CirceA7,保密,"草莓芋泥蛋挞！尝试一下大姨很好吃！[脱单doge]",
0,2023-04-06 17:32:29,1,1701859834,瘟菌,保密,"2分钟！",
0,2023-04-08 19:30:13,1,1606912843,起啥昵称那,保密,"没P图？[思考][思考]总感觉哪里不对劲[疑惑][疑惑]",
0,2023-04-06 22:18:19,1,43952860,3啊Mixx,保密,"热量的转化就是。。。一整个蛋挞，从在大姨的手里duangduang，到在大姨的肚子上duangduang。。",
0,2023-04-06 20:32:51,1,1868091097,去间,女,"超大蛋挞～，热量爆炸～。大姨又要工伤了嘛[doge]",
0,2023-04-09 09:09:09,1,1017713032,沙雕且爱吃,保密,"@腼腆社恐内向",
,2023-04-09 09:55:13,0,515236551,腼腆社恐内向,保密,"看着好好吃呀",
0,2023-04-08 19:22:32,0,225574365,O_N_E___,保密,"最上面的8888是什么，弹幕吗",
0,2023-04-08 12:21:50,1,1531116664,仙梦的海灵芝,女,"蛋挞（ta四声）",
0,2023-04-06 20:42:04,1,1602457435,久诚女儿粉黑羽夜叉yu,保密,"蛋挞（tà）[doge][doge]",
0,2023-04-06 18:45:11,1,421919113,缩水四书,男,"下回用勺子挖着吃！[妙啊]",
0,2023-04-06 17:35:51,1,1679443425,時光j,保密,"烫死我了",
0,2023-04-07 20:37:01,1,1792494357,卫白易ovo,保密,"爸爸【横竖也看不见】1横竖：反正",
0,2023-04-06 18:57:45,1,551054443,基里瓜斯,保密,"翻车区up主[doge]",
0,2023-04-06 18:40:10,1,13029410,ThreeSmirre,保密,"@神奇海挪 好想看娜娜做[给心心]",
0,2023-04-06 17:33:49,1,1446159238,法外狂徒张杉001,保密,"来咯",
0,2023-04-07 17:55:30,1,381562747,禄轩老弟,男,"@路二打 啊~我要吃",
,2023-04-07 20:01:53,1,411643679,路二打,保密,"哇哦",
0,2023-04-06 18:11:06,1,32279588,gilili酱,男,"好有趣可爱的风格[热词系列_三连]",
0,2023-04-07 17:37:19,1,295617785,腰果星人,保密,"有没有一种可能，这是个派",
0,2023-04-06 18:50:26,1,436852241,微微笑睐,保密,"各位可以叫我一声大姨父吗？",
0,2023-04-06 18:29:32,1,87896168,古月氵文,男,"@宝剑嫂 赶紧出翻车蛋挞试吃视频[脱单doge][脱单doge]",
0,2023-04-11 19:55:06,0,25075317,_乌鸦十三_,保密,"什么时候做个超大果冻啊",
0,2023-04-06 18:53:38,1,406802586,月笙゛,保密,"这个内陷有一种半熟芝士的感觉。",
0,2023-04-11 20:33:38,0,1911544017,bili_85936840714,保密,"3.1415",
0,2023-04-09 07:51:05,1,326295404,布谷不咕咕咕咕_,女,"@i15faaaaa 给我做[tv_色]",
,2023-04-09 07:55:44,0,686650072,i15faaaaa,保密,"你怎么知道我昨天刚看完",
,2023-04-09 10:31:33,0,326295404,布谷不咕咕咕咕_,女,"回复 @i15faaaaa :靠哈哈哈哈哈哈哈哈哈哈",
0,2023-04-06 19:35:33,1,34012678,窦辅,男,"绵羊阿姨很多期没有接到广告了吧，今年以来都是用爱发电了",
0,2023-04-06 17:37:03,1,351358707,繁花云岚,女,"[脱单doge][脱单doge][脱单doge]",
0,2023-04-06 18:15:19,1,3461581430065804,Special的如果,保密,"至今绵羊都想教会我们[大哭]",
0,2023-04-06 17:32:06,1,502610526,李火火火sunsunsun,女,"一分钟前[打call][打call][打call]已三连[打call][打call][打call]",
0,2023-04-08 12:23:38,1,695183729,祝芍瑶and孟锦书,保密,"第一步：收藏
第二步：妈！",
0,2023-04-06 19:22:50,1,476704454,小文哥吃吃吃,男,"鉴定完毕，不是蛋糕大，是脸小",
0,2023-04-06 17:33:12,1,53793442,香翅捞饭是不是小坤子,男,"好耶！",
0,2023-04-12 00:45:45,0,16843140,宫本源,保密,"好大的蛋挞",
0,2023-04-06 18:29:40,1,493342049,流云尚仙,保密,"大姨，番茄炒蛋第一个字是什么[doge]",
0,2023-04-06 18:20:50,1,493342049,流云尚仙,保密,"大姨翻！！！！！！！！！[脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge][脱单doge]",
0,2023-04-06 18:09:26,1,95513816,贝贝是个小嗲精,女,"我吃的不多 一个就够[给心心]",
0,2023-04-06 18:03:48,0,514133855,huihui198,保密,"喵~~~~~~~~~~~",
0,2023-04-06 18:46:12,1,11733554,别留白_,男,"省流：今天32点（8+8+16[大笑]",
0,2023-04-06 18:41:33,1,14748384,June1134,男,"我叫一声up主小姑娘 你能回复我一下吗[脱单doge]",
0,2023-04-06 17:32:41,1,312831881,可贵女色狼,保密,"来的好早，就是忘了点赞评论了",
0,2023-04-08 15:14:25,1,1754939155,南风不顾,保密,"理解蛋糕店为什么一个蛋挞五块了[辣眼睛]",
0,2023-04-06 18:11:09,1,433392189,还得取昵称啊,保密,"新粉，这是新垣结衣吗[哦呼]",
0,2023-04-06 17:30:57,1,3461570556332406,听我说小狗院长,保密,"来啦来啦",
0,2023-04-06 23:03:51,1,600039094,一只毛血汪,保密,"看着好像砗磲，难道这就是传说中的砗磲蛋挞！（？",
0,2023-04-07 16:55:51,0,2013926139,多吃胖一点,保密,"[tv_调皮]",
0,2023-04-06 18:52:11,1,701334849,清野信徒呀,保密,"本来想看完就走的，但是看到大姨现在赞很少，有点于心不忍，所以我回来给自己点了个赞[鼓掌]",
0,2023-04-06 18:47:38,1,8487566,雨后的晨曦,保密,"刚打开视频，大姨一开口，舍友就来了一句“这不是那个肥羊料理嘛”哈哈哈哈哈[doge][doge]",
0,2023-04-06 17:55:29,1,2134473264,裙丶摆摆摆摆摆摆子唉,保密,"啊啊啊啊啊算早的吧！算吧！！大姨贴贴！！边角料都炫我嘴里！！！[星星眼][星星眼][星星眼]",
0,2023-04-09 01:02:13,1,23360016,宇文穆易,保密,"谢谢，最后我蒸了一碗鸡蛋糕。[tv_doge]",
0,2023-04-07 03:35:58,1,2006385696,何兀安_shh,女,"为什么大晚上会有几千个人看这个啊喂！",
0,2023-04-06 23:51:18,1,7581456,大吉大栗呀,保密,"怎么住院了呀[难过]",
0,2023-04-06 18:25:38,1,277944753,读书才破万卷,保密,"懒人办法：买个蛋挞液，边上放上手抓饼皮，放进烤箱就行了。",
0,2023-04-06 17:59:21,1,43882929,可子红酒,保密,"大姨每次都好用心的做！[保卫萝卜_哇]让我们交作业时还会将容易出错的地方细心地标出来！[保卫萝卜_哇]不过，我是不会做的[妙啊]",
0,2023-04-06 17:55:24,1,313268757,Alexinxinxin,女,"一直回响六道那句 我觉得绵羊可以成为中国最牛的女人哈哈哈哈哈",
0,2023-04-06 17:59:02,1,17145853,阿良良木多多良,保密,"不对劲，最后怎么没有keep的推广[思考][思考][思考]",
0,2023-04-06 19:26:14,1,66590109,Eduardaduda,女,"里斯本宜家的蛋挞巨好吃 蛋挞+ 一杯浓缩 才0.5欧才0.5欧！！！！",
0,2023-04-06 17:48:51,1,383442730,大愚大拙,保密,"这期的蛋挞绝对是工伤认定，好处是好吃，可是吃不完啊",
0,2023-04-07 08:10:00,1,424404630,---太--宰--治---,保密,"馋了，所以白嫖了[doge][doge]",
0,2023-04-07 08:59:17,0,391977216,于鑫峰,保密,"手机卡了？",
0,2023-04-09 17:26:47,1,5874232,鲜年糕软趴趴,保密,"有没有一种可能，不做这么大只是因为吃不完",
0,2023-04-06 17:43:58,1,3269768,九十九祇,保密,"你们看视频的时候 把手机举高点 用力拍打一下 会有少许的蛋挞渣掉出来 亲测有效 不得不说 绵羊的手艺就是好[吃瓜]",
0,2023-04-07 00:13:05,1,37272048,不识秋去春来,女,"博主有实力v50 赞助我疯狂星期四吃肯德基蛋挞. 加油奥利给！！！",
,2023-04-07 00:14:20,0,37272048,不识秋去春来,女,"顶",
,2023-04-07 00:14:36,0,37272048,不识秋去春来,女,"回复 @不识秋去春来 : ^",
,2023-04-07 00:15:12,0,37272048,不识秋去春来,女,"回复 @不识秋去春来 : (^з^)-☆",
0,2023-04-09 22:57:01,1,8129637,机智的大五神,男,"没啥问题，这次的美食，味道我能想象",
0,2023-04-08 14:52:38,1,521925609,不自信也可以躺平,保密,"@吃二两米粉 @吃二两米粉 @吃二两米粉 我要这个啊啊啊啊啊啊啊啊啊啊阿啊啊",
0,2023-04-06 22:41:14,0,3493118255040598,波浪宽宽,男,"绵羊快看我三连了",
0,2023-04-07 00:00:41,1,1003367665,冰冻西瓜不好吃,保密,"感觉大姨越来越piu亮了捏[脱单doge][脱单doge][脱单doge][嘟嘟]",
